F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,756,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
411,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1157,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
14,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,759,1,1977,2,748,749,
363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,29,773,749,
363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,29,773,749,
363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,29,773,749,
363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,29,773,749,
363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,29,773,749,
572,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
411,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,29,773,749,
77,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1,1977,29,773,749,
465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1,1977,29,773,749,
465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1,1977,29,773,749,
79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
79,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,1977,29,773,749,
440,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,1,1977,29,773,749,
440,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
59,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
54,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,800,1,1977,29,773,749,
568,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1314,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,850,1,1977,29,773,749,
29,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,773,1,1977,29,773,749,
29,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,773,1,1977,29,773,749,
29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,1,1977,29,773,749,
