F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-CommandType,F16-List<String>,F16-String[],F16-XAResource[],F16-NA,F16-void,F16-byte[],F16-int,F16-InternalMessage,F16-Color,F16-boolean,F16-String,F16-MessageMetaData_0_10,F16-ConstantExpression,F16-InitialDirContext,F16-ManagedObject,F16-Reader,F16-BigDecimal,F16-Message,F16-HttpURLConnection,F3-NA,F3-Integer,F3-Class,F3-Long,F3-Destination,F3-Map<String Object>,F3-Session.AUTO_ACKNOWLEDGE,F3-TimeUnit,F3-InputStream,F3-null,F3-byte[],F3-boolean,F3-MarkableDataInput,F3-getTaskExecutor().getExecutor(),F3-SimplePropertyValue,F3-String,F3-long,F3-State.DELETED,F3-int,F3-String[],F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-BigInteger,F12-NA,F12-boolean,F12-Logger,F12-UnsignedShort[],F12-Map<String ConfiguredObjectRecord>,F12-String,F12-CountDownLatch,F12-Comparator<Map>[],F12-Outcome[],F12-byte,F12-ConfiguredObjectRecord,F12-JMSException,F12-AtomicInteger,F12-UUID,F12-AtomicReference<Notification>,F12-TestCommand,F12-UnsignedByte[],F17-final,F17-static,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-FileOutputStream,F2-SelectorParserTokenManager,F2-NA,F2-Map<String Object>,F2-AbstractQueueTestBase,F2-SimpleCharStream,F2-Buffer,F2-Object,F2-Connection,F2-String,F2-URLConnection,F2-ConnectionEndpoint,F2-CountDownLatch,F2-ByteBuffer,F2-System,F2-Boolean,F2-File,F2-PlainPasswordFilePrincipalDatabaseTest,F6-org.apache.qpid.filter.selector.Token,F6-java.io.BufferedWriter,F6-org.apache.qpid.disttest.client.property.SimplePropertyValue,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-org.apache.qpid.test.client.destination.AMQAnyDestination,F6-java.io.InputStreamReader,F6-org.apache.qpid.server.security.auth.UsernamePrincipal,F6-java.util.HashMap<java.lang.String java.lang.Object>,F6-java.util.Properties,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuilder,F6-java.util.concurrent.CountDownLatch,F6-java.lang.Double,F6-java.io.BufferedReader,F6-org.apache.qpid.test.unit.client.connection.AMQConnection,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-readByte,F1-createConsumer,F1-getTestName,F1-ReInit,F1-delete,F1-NA,F1-setState,F1-immediateFuture,F1-hasRemaining,F1-assertEquals,F1-write,F1-createSession,F1-listFiles,F1-toLowerCase,F1-getAbsolutePath,F1-put,F1-writeObject,F1-createTempFile,F1-readUnsignedShort,F1-readAMQShortString,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AMQMethodBodyImpl,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.io.DataInputStream,F5-java.util.AbstractSet,F5-java.util.HashMap,F9-branchId,F9-name,F9-data,F9-records,F9-NA,F9-appId,F9-globalId,F9-response,F9-userId,F9-type,F9-_major,F9-_minor,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-SaslServer,F4-boolean,F4-InputStream,F4-File[],F4-ByteBuffer,F4-long,F4-UUID,F4-Statement,F4-XATopicConnection,F4-KeyStore,F4-Connection,F4-byte[],F4-Object,F4-File,F4-void,F4-String,F4-int,F4-ServerMessage,F4-OutputStream,F8-AMQPProtocolVersionWrapper,F8-Command,F8-SessionDetach,F8-MessageProperties,F8-Payload,F8-Xid,F8-NA,F8-SessionDetached,F8-ConnectionStartOk,F8-DurableConfigurationStoreStub,F8-SessionAttached,F8-SessionAttach,F11-_underlying,F11-NA,F11-TYPE_CODES,F11-EXTERNAL_AUTHENTICATION_PROVIDER,F11-_exception,F11-_lastUse,F11-ACCEPTED,F11-TEST1_VIRTUALHOST,F11-_key,F11-_rollOnRestart,F11-_fileName,F11-CLASS_ID,F11-_connection,F11-QPID_MAX_SIZE,F11-cachedValues,F11-DEFAULT_LOG_WAIT,F11-_isFirst,F11-METHOD_ID,F11-LOGGER,F11-UTF8_CHARSET,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-rhs@apache.org,F71-astitcher@apache.org,F71-aidan@apache.org,F71-orudyy@apache.org,F71-gsim@apache.org,F71-rupertlssmith@apache.org,F71-arnaudsimon@apache.org,F71-macbean@apache.org,F71-rgreig@apache.org,F71-vinoski@apache.org,F71-rgodfrey@apache.org,F71-philharveyonline@apache.org,F71-kwall@apache.org,F71-marnie@apache.org,F71-kpvdr@apache.org,F71-rajith@apache.org,F71-wprice@apache.org,F71-ritchiem@apache.org,F71-robbie@apache.org,F71-grkvlt@apache.org,F74,F73,F84,F146,category
2106,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandler.java,110,true,28,53,707,1,0,113,6,7,0.7077720207253886,647,195,0.30139103554868624,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,MT_CORRECTNESS,0.005518763796909493,JLM_JSR166_UTILCONCURRENT_MONITORENTER,8,2,1,0.008870214752567693,0.0056022408963585435,4.6685340802987864E-4,-1.0,0.0,0.0,0.0970873786407767,0.13519626238217441,-1.0,0.0,0.005518763796909493,1574.631067961165,-1.0,-1.0,61,4615,2624,6478,7,0.001436753982297819,0,7,0,14,7.339263814102985E-4,1256,550,278,2084,4,706,4,0.06360573030024642,8,2380,0,795,312,0,3487,1585,0.046382499545113816,5,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1866,7773,5,1866,open
2106,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandler.java,110,true,39,53,707,1,0,113,7,7,0.5295336787564767,647,195,0.30139103554868624,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,STYLE,0.02924944812362031,REC_CATCH_EXCEPTION,20,3,1,0.008870214752567693,0.0056022408963585435,4.6685340802987864E-4,-1.0,0.16981132075471697,0.004405482378070488,0.19409937888198758,0.1983117923895596,-0.660377358490566,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,87,5910,3206,7773,7,0.001436753982297819,0,7,0,14,7.339263814102985E-4,1256,550,278,2084,4,706,4,0.06360573030024642,8,2380,0,795,312,0,3487,1585,0.046382499545113816,5,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1866,7773,5,1866,open
2106,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandler.java,110,true,8,53,707,1,0,113,3,7,0.8331606217616581,647,195,0.30139103554868624,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,STYLE,0.0027593818984547464,UCF_USELESS_CONTROL_FLOW,20,3,1,0.008870214752567693,0.0056022408963585435,4.6685340802987864E-4,-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-1.0,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,41,3392,2073,5255,7,0.001436753982297819,0,7,0,14,7.339263814102985E-4,1256,550,278,2084,4,706,4,0.06360573030024642,8,2380,0,795,312,0,3487,1585,0.046382499545113816,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1866,7773,5,1866,open
3075,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandlerTest.java,524,true,9,4,707,4,8,113,1,7,0.2646048109965636,143,97,0.6783216783216783,0.2222222222222222,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,CORRECTNESS,0.028145695364238412,IJU_SETUP_NO_SUPER,7,2,1,0.008870214752567693,0.0032679738562091504,4.6685340802987864E-4,-1.0,0.17647058823529413,0.008073817762399078,0.1111111111111111,0.16972252209099487,-0.5686274509803921,0.0,0.008830022075055188,1372.1458333333333,-1.0,-1.0,8,2559,1454,4422,7,2.7570995312930797E-4,0,7,0,14,7.339263814102985E-4,233,7,0,240,1,226,1,0.06782003381021633,2,2380,0,795,312,0,3487,1585,0.046382499545113816,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1900,7773,5,1866,open
3075,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandlerTest.java,524,true,0,4,707,4,0,113,1,7,0.6323024054982818,143,97,0.6783216783216783,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,CORRECTNESS,5.518763796909492E-4,IJU_ASSERT_METHOD_INVOKED_FROM_RUN_METHOD,12,3,3,0.008870214752567693,0.0032679738562091504,0.0014005602240896359,-1.0,0.0,0.0,0.1111111111111111,0.16972252209099487,-1.0,0.0,0.008830022075055188,1372.1458333333333,-1.0,-1.0,12,4215,2428,6078,7,2.7570995312930797E-4,0,7,0,14,7.339263814102985E-4,233,7,0,240,1,226,1,0.06782003381021633,2,2380,0,795,312,0,3487,1585,0.046382499545113816,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1900,7773,5,1866,open
3075,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandlerTest.java,524,true,0,4,707,4,0,113,1,7,0.6219931271477663,143,97,0.6783216783216783,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,STYLE,0.02924944812362031,REC_CATCH_EXCEPTION,20,3,3,0.008870214752567693,0.0032679738562091504,0.0014005602240896359,-1.0,0.16981132075471697,0.004405482378070488,0.19409937888198758,0.1983117923895596,-0.660377358490566,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,12,4215,2428,6078,7,2.7570995312930797E-4,0,7,0,14,7.339263814102985E-4,233,7,0,240,1,226,1,0.06782003381021633,2,2380,0,795,312,0,3487,1585,0.046382499545113816,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1900,7773,5,1866,open
3075,org/apache/qpid/client/protocol,org/apache/qpid/client/protocol/AMQProtocolHandlerTest.java,524,true,0,4,707,4,0,113,1,7,0.9381443298969072,143,97,0.6783216783216783,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,STYLE,0.02924944812362031,REC_CATCH_EXCEPTION,20,3,3,0.008870214752567693,0.0032679738562091504,0.0014005602240896359,-1.0,0.16981132075471697,0.004405482378070488,0.19409937888198758,0.1983117923895596,-0.660377358490566,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,12,4215,2428,6078,7,2.7570995312930797E-4,0,7,0,14,7.339263814102985E-4,233,7,0,240,1,226,1,0.06782003381021633,2,2380,0,795,312,0,3487,1585,0.046382499545113816,39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1900,7773,5,1866,open
7773,org/apache/qpid/client/security,org/apache/qpid/client/security/DynamicSaslRegistrar.java,3206,true,21,4,461,2,0,46,5,16,0.9223744292237442,145,53,0.36551724137931035,1.0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,STYLE,0.02924944812362031,REC_CATCH_EXCEPTION,20,3,1,0.0014005602240896359,4.6685340802987864E-4,4.6685340802987864E-4,-1.0,0.16981132075471697,0.004405482378070488,0.19409937888198758,0.1983117923895596,-0.660377358490566,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,12,5910,3206,7773,0,0.0,0,0,0,0,0.0,232,58,5,295,0,174,0,0.023838417455901838,0,979,0,143,52,0,1174,836,0.056725621185698114,749,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2610,7773,39,1900,open
7040,org/apache/qpid/client/security,org/apache/qpid/client/security/JCAProvider.java,2955,true,0,2,461,1,5,46,1,16,0.6438356164383562,27,40,1.4814814814814814,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.010485651214128035,SE_NO_SERIALVERSIONID,19,3,0,0.0014005602240896359,4.6685340802987864E-4,0.0,0.0,0.0,0.0,0.11971830985915492,0.22049559888677103,-1.0,0.0,0.018763796909492272,1385.5281690140846,-1.0,-1.0,11,5910,3206,7773,0,0.0,0,0,0,0,0.0,80,19,5,104,0,61,0,0.011621217264510285,0,979,0,143,52,0,1174,836,0.056725621185698114,1712,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3573,7773,39,1900,open
2722,org/apache/qpid/client/security/scram,org/apache/qpid/client/security/scram/AbstractScramSaslClient.java,360,true,65,16,221,3,12,22,9,7,0.5914285714285714,286,21,0.07342657342657342,0.7384615384615385,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,I18N,0.07505518763796909,DM_DEFAULT_ENCODING,19,1,1,4.6685340802987864E-4,4.6685340802987864E-4,4.6685340802987864E-4,-1.0,0.11764705882352941,0.05190311418685121,0.16042780748663102,0.0018556117958445741,-0.6985294117647058,0.0,0.016556291390728478,914.4331550802139,-1.0,-1.0,1,859,360,2722,0,0.0,0,0,0,0,0.0,1,1,0,2,0,0,0,0.034482758620689655,0,71,0,254,0,0,325,-183,0.03515931230952766,775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2636,7773,775,2636,open
2398,org/apache/qpid/client/ssl,org/apache/qpid/client/ssl/SSLTest.java,258,true,115,26,0,1,17,26,31,1,0.9798518518518519,499,68,0.13627254509018036,0.12521739130434784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,I18N,0.07505518763796909,DM_DEFAULT_ENCODING,19,1,1,0.002334267040149393,0.002334267040149393,4.668534080298786E-4,-1.0,0.11764705882352941,0.05190311418685121,0.16042780748663102,0.0018556117958445741,-0.6985294117647058,0.0,0.016556291390728478,914.4331550802139,-1.0,-1.0,1,86,28,1949,51,0.5353535353535354,0,2,49,53,0.5353535353535354,312,406,26,744,2,-94,51,0.10321556491161707,53,312,0,406,26,49,744,-94,0.10321556491161707,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1947,7773,86,1947,open
2398,org/apache/qpid/client/ssl,org/apache/qpid/client/ssl/SSLTest.java,258,true,370,26,0,1,15,26,71,1,0.9111111111111111,499,68,0.13627254509018036,0.056486486486486485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,I18N,0.07505518763796909,DM_DEFAULT_ENCODING,19,1,1,0.002334267040149393,0.002334267040149393,4.668534080298786E-4,-1.0,0.11764705882352941,0.05190311418685121,0.16042780748663102,0.0018556117958445741,-0.6985294117647058,0.0,0.016556291390728478,914.4331550802139,-1.0,-1.0,1,86,28,1949,51,0.5353535353535354,0,2,49,53,0.5353535353535354,312,406,26,744,2,-94,51,0.10321556491161707,53,312,0,406,26,49,744,-94,0.10321556491161707,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1947,7773,86,1947,open
2398,org/apache/qpid/client/ssl,org/apache/qpid/client/ssl/SSLTest.java,258,true,7,26,0,1,8,26,2,1,0.482962962962963,499,68,0.13627254509018036,0.7142857142857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,I18N,0.07505518763796909,DM_DEFAULT_ENCODING,19,1,2,0.002334267040149393,0.002334267040149393,9.337068160597573E-4,-1.0,0.11764705882352941,0.05190311418685121,0.16042780748663102,0.0018556117958445741,-0.6985294117647058,0.0,0.016556291390728478,914.4331550802139,-1.0,-1.0,30,3197,1929,5060,51,0.5353535353535354,0,2,49,53,0.5353535353535354,312,406,26,744,2,-94,51,0.10321556491161707,53,312,0,406,26,49,744,-94,0.10321556491161707,86,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1947,7773,86,1947,open
