BAD_PRACTICE,SE_BAD_FIELD_INNER_CLASS,org/apache/log4j/BasicConfigurationFactory.java,,54-67,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/log4j/BasicConfigurationFactory.java,,54-67,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/message/StringFormattedMessageTest.java,testNoArgs,39-39,[        msg = new StringFormattedMessage(testMsg, array, null);],,
PERFORMANCE,URF_UNREAD_FIELD,org/apache/logging/log4j/message/StringFormattedMessageTest.java,,29-29,[    String[] array = new String[LOOP_CNT];],,
STYLE,UC_USELESS_CONDITION,org/apache/logging/log4j/message/StructuredDataId.java,<init>,102-102,[        final String id = enterpriseNumber < 0 ? name : name + AT + enterpriseNumber;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/logging/log4j/message/ThreadDumpMessage.java,getParameters,120-120,[        return null;],,
MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,testMessageWithLocks,53-53,[                Thread.sleep(200);],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,,81-85,[        final Thread other = new Thread("OtherThread") {,             @Override,             public void run() {,                 actual[0] = msg.getFormattedMessage();,             }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,,96-104,[        public Thread1(final ReentrantLock lock) {,             this.lock = lock;,         }, ,         @Override,         public void run() {,             lock.lock();,             lock.unlock();,         }],,
MT_CORRECTNESS,ESync_EMPTY_SYNC,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,run,118-118,[            }],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,,110-119,[        public Thread2(final Object obj) {,             this.obj = obj;,         }, ,         @Override,         public void run() {,             synchronized (obj) {, ,             },         }],,
STYLE,UC_USELESS_VOID_METHOD,org/apache/logging/log4j/message/ThreadDumpMessageTest.java,run,119-119,[        }],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/logging/log4j/nosql/appender/NoSqlAppender.java,createAppender,89-89,[        if (manager == null) {],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,176-179,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,272-275,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,278-281,[            expect(this.connection.createList(anyInt())).andAnswer(new IAnswer<DefaultNoSqlObject[]>() {,                 @Override,                 public DefaultNoSqlObject[] answer() throws Throwable {,                     return new DefaultNoSqlObject[(Integer) getCurrentArguments()[0]];],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,284-287,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,408-411,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,414-417,[            expect(this.connection.createList(anyInt())).andAnswer(new IAnswer<DefaultNoSqlObject[]>() {,                 @Override,                 public DefaultNoSqlObject[] answer() throws Throwable {,                     return new DefaultNoSqlObject[(Integer) getCurrentArguments()[0]];],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,420-423,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,426-429,[            expect(this.connection.createList(anyInt())).andAnswer(new IAnswer<DefaultNoSqlObject[]>() {,                 @Override,                 public DefaultNoSqlObject[] answer() throws Throwable {,                     return new DefaultNoSqlObject[(Integer) getCurrentArguments()[0]];],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/logging/log4j/nosql/appender/NoSqlDatabaseManagerTest.java,,432-435,[            expect(this.connection.createObject()).andAnswer(new IAnswer<DefaultNoSqlObject>() {,                 @Override,                 public DefaultNoSqlObject answer() throws Throwable {,                     return new DefaultNoSqlObject();],,
I18N,DM_CONVERT_CASE,org/apache/logging/log4j/nosql/appender/couchdb/CouchDbProvider.java,createNoSqlProvider,133-133,[                protocol = protocol.toLowerCase();],,
STYLE,REC_CATCH_EXCEPTION,org/apache/logging/log4j/nosql/appender/mongodb/MongoDbProvider.java,createNoSqlProvider,168-168,[            } catch (final Exception e) {],,createNoSqlProvider,197-197,[                } catch (final Exception e) {],,
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,org/apache/logging/log4j/nosql/appender/mongodb/MongoDbProvider.java,createNoSqlProvider,137-137,[                        description += " { " + address.getHost() + ", " + address.getPort() + " } ";],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/osgi/BundleTestInfo.java,<init>,44-44,[            fileReader = new FileReader(fileName);],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncAppenderLog4j1Benchmark.java,down,70-70,[            new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncAppenderLog4j2Benchmark.java,down,70-70,[            new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncAppenderLogbackBenchmark.java,down,72-72,[            new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncLoggersBenchmark.java,down,72-72,[        new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/AsyncLoggersBenchmark.java,up,63-63,[        new File("perftest.log").delete();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/perf/jmh/ClocksBenchmark.java,cachedClock,93-93,[        return cachedClock.currentTimeMillis();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/perf/jmh/ClocksBenchmark.java,coarseCachedClock,107-107,[        return coarseCachedClock.currentTimeMillis();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/perf/jmh/ClocksBenchmark.java,fixedClock,114-114,[        return fixedClock.currentTimeMillis();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/perf/jmh/ClocksBenchmark.java,fixedFinalClock,121-121,[        return fixedFinalClock.currentTimeMillis();],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/perf/jmh/ClocksBenchmark.java,oldCachedClock,100-100,[        return oldCachedClock.currentTimeMillis();],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/perf/jmh/ConfiguratorInitializeBenchmark.java,setUp,60-60,[        configurationSource = new ConfigurationSource(new ByteArrayInputStream(inlineConfigurationXML.getBytes()));],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/logging/log4j/perf/jmh/DebugDisabledBenchmark.java,setUp,53-53,[        j = new Integer(2);],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/FormatterLoggerBenchmark.java,down,65-65,[        new File("perftest.log").delete();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/perf/jmh/FormatterLoggerBenchmark.java,up,56-56,[        new File("perftest.log").delete();],,
SECURITY,DMI_EMPTY_DB_PASSWORD,org/apache/logging/log4j/perf/jmh/JdbcAppenderBenchmark.java,getConnectionH2,194-194,[        return DriverManager.getConnection("jdbc:h2:mem:Log4j", "sa", "");],,
SECURITY,DMI_EMPTY_DB_PASSWORD,org/apache/logging/log4j/perf/jmh/JdbcAppenderBenchmark.java,getConnectionHSQLDB,202-202,[        return DriverManager.getConnection("jdbc:hsqldb:mem:Log4j", "sa", "");],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/logging/log4j/perf/jmh/JdbcAppenderBenchmark.java,createTable,171-171,[            statement.executeUpdate(createSQL);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/logging/log4j/perf/jmh/JdbcAppenderBenchmark.java,setup,66-66,[        createTable(connectionHSQLDB, toCreateTableSqlStringHQLDB("fmLogEntry"));],,setup,67-67,[        createTable(connectionH2, toCreateTableSqlStringH2("fmLogEntry"));],,
SECURITY,DMI_EMPTY_DB_PASSWORD,org/apache/logging/log4j/perf/jmh/JpaAppenderBenchmark.java,getConnectionH2,171-171,[        final Connection connection = DriverManager.getConnection("jdbc:h2:mem:Log4j", "sa", "");],,
SECURITY,DMI_EMPTY_DB_PASSWORD,org/apache/logging/log4j/perf/jmh/JpaAppenderBenchmark.java,getConnectionHSQLDB,188-188,[        final Connection connection = DriverManager.getConnection("jdbc:hsqldb:mem:Log4j", "sa", "");],,
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org/apache/logging/log4j/perf/jmh/JpaAppenderBenchmark.java,getConnectionH2,172-172,[        final Statement statement = connection.createStatement();],,getConnectionH2,173-173,[        statement],,
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org/apache/logging/log4j/perf/jmh/JpaAppenderBenchmark.java,getConnectionHSQLDB,189-189,[        final Statement statement = connection.createStatement();],,getConnectionHSQLDB,190-190,[        statement.executeUpdate("CREATE TABLE jpaBasicLogEntry ( "],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/logging/log4j/perf/jmh/JpaAppenderBenchmark.java,getConnectionH2,172-172,[        final Statement statement = connection.createStatement();],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/logging/log4j/perf/jmh/JpaAppenderBenchmark.java,getConnectionHSQLDB,189-189,[        final Statement statement = connection.createStatement();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/Log4jLogEventBenchmark.java,setup,40-40,[        ERROR = new Exception("test");],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/Log4jLogEventBenchmark.java,setup,39-39,[        MESSAGE = new SimpleMessage("Test message");],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,throughputStringGetBytes,90-90,[        return STR.getBytes();],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,createLogEvent,82-82,[        return new Log4jLogEvent("name(ignored)", marker, fqcn, level, message, t, mdc, ndc, threadName, location,],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,createLogEvent,82-82,[        return new Log4jLogEvent("name(ignored)", marker, fqcn, level, message, t, mdc, ndc, threadName, location,],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,createLogEvent,82-82,[        return new Log4jLogEvent("name(ignored)", marker, fqcn, level, message, t, mdc, ndc, threadName, location,],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,createLogEvent,82-82,[        return new Log4jLogEvent("name(ignored)", marker, fqcn, level, message, t, mdc, ndc, threadName, location,],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,createLogEvent,82-82,[        return new Log4jLogEvent("name(ignored)", marker, fqcn, level, message, t, mdc, ndc, threadName, location,],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/logging/log4j/perf/jmh/PatternLayoutBenchmark.java,createLogEvent,82-82,[        return new Log4jLogEvent("name(ignored)", marker, fqcn, level, message, t, mdc, ndc, threadName, location,],,
I18N,DM_DEFAULT_ENCODING,org/apache/logging/log4j/perf/jmh/StringEncodingBenchmark.java,throughputStringGetBytes,56-56,[        return STR.getBytes();],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latency.java,latency_AverageTime,194-194,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latency.java,latency_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latency.java,latency_SingleShotTime,363-363,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latency.java,latency_Throughput,111-111,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latencyBaseline.java,latencyBaseline_AverageTime,194-194,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latencyBaseline.java,latencyBaseline_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latencyBaseline.java,latencyBaseline_SingleShotTime,363-363,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_latencyBaseline.java,latencyBaseline_Throughput,111-111,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughput.java,throughput_AverageTime,194-194,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughput.java,throughput_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughput.java,throughput_SingleShotTime,363-363,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughput.java,throughput_Throughput,111-111,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughputBaseline.java,throughputBaseline_AverageTime,194-194,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughputBaseline.java,throughputBaseline_SampleTime,278-278,[                    f_normalstate2_G = null;],,
STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org/apache/logging/log4j/perf/jmh/generated/AsyncAppenderLog4j1Benchmark_throughputBaseline.java,throughputBaseline_SingleShotTime,363-363,[                    f_normalstate2_G = null;],,
