F83,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-jyates@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,F74,F85,F73,F84,F146,F147,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,924,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
262,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1157,1,1977,6,904,898,
19,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,914,1,1977,6,904,898,
19,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,914,1,1977,6,904,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,1977,214,1110,898,
214,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,214,1110,898,
214,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,214,1110,898,
214,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,214,1110,898,
214,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,214,1110,898,
214,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1110,1,1977,214,1110,898,
423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
262,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157,1,1977,214,1110,898,
364,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1259,1,1977,214,1110,898,
364,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1259,1,1977,214,1110,898,
316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1,1977,214,1110,898,
316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
292,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1,1977,214,1110,898,
291,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1186,1,1977,214,1110,898,
291,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1186,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
364,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1259,1,1977,214,1110,898,
419,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1314,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1201,1,1977,214,1110,898,
306,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1201,1,1977,214,1110,898,
306,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1201,1,1977,214,1110,898,
306,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1201,1,1977,214,1110,898,
306,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1201,1,1977,214,1110,898,
306,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1201,1,1977,214,1110,898,
306,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1201,1,1977,214,1110,898,
453,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,214,1110,898,
453,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,214,1110,898,
453,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,214,1110,898,
386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,1,1977,214,1110,898,
386,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,1,1977,214,1110,898,
386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,1,1977,214,1110,898,
423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,214,1110,898,
423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,214,1110,898,
423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,214,1110,898,
423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,214,1110,898,
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,1,1977,214,1110,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
453,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1,1977,453,1348,898,
18,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,913,1,1977,18,913,898,
18,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,913,1,1977,18,913,898,
229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1124,1,1977,18,913,898,
229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1124,1,1977,18,913,898,
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,913,1,1977,18,913,898,
18,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,913,1,1977,18,913,898,
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,933,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
123,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1018,1,1977,18,913,898,
18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,913,1,1977,18,913,898,
18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,913,1,1977,18,913,898,
18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,913,1,1977,18,913,898,
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,928,1,1977,18,913,898,
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,928,1,1977,18,913,898,
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,928,1,1977,18,913,898,
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,928,1,1977,18,913,898,
32,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,927,1,1977,10,905,898,
74,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011,1,1977,10,905,898,
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1011,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969,1,1977,10,905,898,
69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,964,1,1977,10,905,898,
69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,964,1,1977,10,905,898,
69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,964,1,1977,10,905,898,
69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,964,1,1977,10,905,898,
