F83,F71-msb@apache.org,F71-acoliver@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-mjohnson@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-slaubach@apache.org,F71-tetsuya@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-dmui@apache.org,F71-avik@apache.org,F71-amol@apache.org,F71-nick@apache.org,F74,F85,F73,F84,F146,F147,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
294,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,294,4070,3779,
763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4539,1,8677,763,4539,3779,
763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4539,1,8677,763,4539,3779,
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4665,1,8677,763,4539,3779,
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4665,1,8677,763,4539,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5006,1,8677,1230,5006,3779,
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5009,1,8677,1230,5006,3779,
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5009,1,8677,1230,5006,3779,
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5009,1,8677,1230,5006,3779,
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5009,1,8677,1230,5006,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1230,5006,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1230,5006,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1230,5006,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1230,5006,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1230,5006,3779,
1611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4402,1,8677,626,4402,3779,
626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4402,1,8677,626,4402,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1502,5278,3779,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3783,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,7,3783,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,7,3783,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,7,3783,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5266,1,8677,7,3783,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,7,3783,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,7,3783,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,7,3783,3779,
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4577,1,8677,776,4552,3779,
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4577,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4577,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4552,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4579,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4575,1,8677,776,4552,3779,
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4578,1,8677,802,4578,3779,
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4578,1,8677,802,4578,3779,
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4578,1,8677,802,4578,3779,
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4578,1,8677,802,4578,3779,
802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4578,1,8677,802,4578,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4534,1,8677,758,4534,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,758,4534,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,758,4534,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,758,4534,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,758,4534,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,758,4534,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,758,4534,3779,
1490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5266,1,8677,758,4534,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5387,1,8677,1611,5387,3779,
1596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5372,1,8677,38,3814,3779,
1596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5372,1,8677,38,3814,3779,
1596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5372,1,8677,38,3814,3779,
38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3814,1,8677,38,3814,3779,
38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3814,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
118,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3894,1,8677,38,3814,3779,
1596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5372,1,8677,38,3814,3779,
84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,38,3814,3779,
84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,38,3814,3779,
84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,38,3814,3779,
84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,38,3814,3779,
84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
125,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3901,1,8677,38,3814,3779,
127,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3903,1,8677,38,3814,3779,
1259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
118,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3894,1,8677,38,3814,3779,
118,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3894,1,8677,38,3814,3779,
127,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3903,1,8677,38,3814,3779,
1596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5372,1,8677,38,3814,3779,
1596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5372,1,8677,38,3814,3779,
1259,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1259,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,5035,1,8677,38,3814,3779,
1503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5279,1,8677,38,3814,3779,
1503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5279,1,8677,38,3814,3779,
