F83,F71-tallison@apache.org,F71-acoliver@apache.org,F71-kiwiwings@apache.org,F71-sergey@apache.org,F71-klute@apache.org,F71-berlog@apache.org,F71-glens@apache.org,F71-sackley@apache.org,F71-paolo@apache.org,F71-yegor@apache.org,F71-centic@apache.org,F71-jheight@apache.org,F71-ugo@apache.org,F71-maxcom@apache.org,F71-bayard@apache.org,F71-josh@apache.org,F71-avik@apache.org,F71-kiwiwings@unknown,F71-nick@apache.org,F71-cedricwalter@apache.org,F74,F85,F73,F84,F146,F147,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
803,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4070,1,8677,803,4070,3270,
1272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4539,1,8677,358,3625,3270,
1272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4539,1,8677,358,3625,3270,
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4665,1,8677,358,3625,3270,
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4665,1,8677,358,3625,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3625,1,8677,274,3541,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3541,1,8677,274,3541,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3541,1,8677,274,3541,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3541,1,8677,274,3541,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3541,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
1135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4402,1,8677,1135,4402,3270,
1135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4402,1,8677,1135,4402,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2011,5278,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3541,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,274,3541,3270,
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3702,1,8677,274,3541,3270,
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3702,1,8677,274,3541,3270,
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3702,1,8677,274,3541,3270,
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3702,1,8677,274,3541,3270,
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3702,1,8677,274,3541,3270,
435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3702,1,8677,274,3541,3270,
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4577,1,8677,66,3333,3270,
1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4577,1,8677,66,3333,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,66,3333,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,66,3333,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,66,3333,3270,
66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3333,1,8677,66,3333,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,66,3333,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,66,3333,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,66,3333,3270,
66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3333,1,8677,66,3333,3270,
66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3333,1,8677,66,3333,3270,
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3642,1,8677,274,3541,3270,
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3642,1,8677,274,3541,3270,
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3642,1,8677,274,3541,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3541,1,8677,274,3541,3270,
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4552,1,8677,274,3541,3270,
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4579,1,8677,274,3541,3270,
1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4579,1,8677,274,3541,3270,
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3541,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4575,1,8677,274,3541,3270,
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4578,1,8677,1311,4578,3270,
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4578,1,8677,1311,4578,3270,
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4578,1,8677,1311,4578,3270,
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4578,1,8677,1311,4578,3270,
1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4578,1,8677,1311,4578,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4534,1,8677,435,3702,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,435,3702,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,435,3702,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,435,3702,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,435,3702,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,435,3702,3270,
1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5266,1,8677,435,3702,3270,
1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5266,1,8677,435,3702,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5387,1,8677,2120,5387,3270,
17,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,3284,1,8677,17,3284,3270,
17,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,3284,1,8677,17,3284,3270,
17,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,3284,1,8677,17,3284,3270,
163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3430,1,8677,17,3284,3270,
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3430,1,8677,17,3284,3270,
1768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5035,1,8677,17,3284,3270,
163,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
2105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5372,1,8677,17,3284,3270,
593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,17,3284,3270,
593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,17,3284,3270,
593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,17,3284,3270,
593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,17,3284,3270,
593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3423,1,8677,17,3284,3270,
163,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
436,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3703,1,8677,17,3284,3270,
163,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
163,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
1768,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,5035,1,8677,17,3284,3270,
163,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3430,1,8677,17,3284,3270,
163,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
163,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
163,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,3430,1,8677,17,3284,3270,
436,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3703,1,8677,17,3284,3270,
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3296,1,8677,17,3284,3270,
29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3296,1,8677,17,3284,3270,
