PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/log4j/BasicConfigurationFactory.java,,52-65,[        public BasicConfiguration() {,             super(ConfigurationSource.NULL_SOURCE);, ,             final LoggerConfig root = getRootLogger();,             setName("BasicConfiguration");,             final String levelName = System.getProperty(DEFAULT_LEVEL);,             final Level level = (levelName != null && Level.getLevel(levelName) != null) ? Level.getLevel(levelName),                     : Level.DEBUG;,             root.setLevel(level);,         }, ,         @Override,         protected void doConfigure() {,         }],,
STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,org/apache/logging/log4j/core/LogEventFactoryTest.java,,67-67,[    }).around(context);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/LogEventFactoryTest.java,testEvent,78-78,[        final List<LogEvent> events = app.getEvents();],,
MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,org/apache/logging/log4j/core/Logger.java,getLevel,107-107,[    public boolean isEnabled(final Level level, final Marker marker, final String message, final Throwable t) {],,setLevel,97-100,[    }, ,     @Override,     public void logMessage(final String fqcn, final Level level, final Marker marker, final Message message, final Throwable t) {],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,org/apache/logging/log4j/core/Logger.java,,259-388,[            this.loggerConfig = pc.loggerConfig;,             this.level = level;,             this.intLevel = this.level.intLevel();,             this.logger = pc.logger;,         }, ,         public PrivateConfig(final PrivateConfig pc, final LoggerConfig lc) {,             this.config = pc.config;,             this.loggerConfig = lc;,             this.level = lc.getLevel();,             this.intLevel = this.level.intLevel();,             this.logger = pc.logger;,         }, ,         // LOG4J2-151: changed visibility to public,         public void logEvent(final LogEvent event) {,             config.getConfigurationMonitor().checkConfiguration();,             loggerConfig.log(event);,         }, ,         boolean filter(final Level level, final Marker marker, final String msg) {,             config.getConfigurationMonitor().checkConfiguration();,             final Filter filter = config.getFilter();,             if (filter != null) {,                 final Filter.Result r = filter.filter(logger, level, marker, msg);,                 if (r != Filter.Result.NEUTRAL) {,                     return r == Filter.Result.ACCEPT;,                 },             }, ,             return intLevel >= level.intLevel();,         }, ,         boolean filter(final Level level, final Marker marker, final String msg, final Throwable t) {,             config.getConfigurationMonitor().checkConfiguration();,             final Filter filter = config.getFilter();,             if (filter != null) {,                 final Filter.Result r = filter.filter(logger, level, marker, msg, t);,                 if (r != Filter.Result.NEUTRAL) {,                     return r == Filter.Result.ACCEPT;,                 },             }, ,             return intLevel >= level.intLevel();,         }, ,         boolean filter(final Level level, final Marker marker, final String msg, final Object... p1) {,             config.getConfigurationMonitor().checkConfiguration();,             final Filter filter = config.getFilter();,             if (filter != null) {,                 final Filter.Result r = filter.filter(logger, level, marker, msg, p1);,                 if (r != Filter.Result.NEUTRAL) {,                     return r == Filter.Result.ACCEPT;,                 },             }, ,             return intLevel >= level.intLevel();,         }, ,         boolean filter(final Level level, final Marker marker, final Object msg, final Throwable t) {,             config.getConfigurationMonitor().checkConfiguration();,             final Filter filter = config.getFilter();,             if (filter != null) {,                 final Filter.Result r = filter.filter(logger, level, marker, msg, t);,                 if (r != Filter.Result.NEUTRAL) {,                     return r == Filter.Result.ACCEPT;,                 },             }, ,             return intLevel >= level.intLevel();,         }, ,         boolean filter(final Level level, final Marker marker, final Message msg, final Throwable t) {,             config.getConfigurationMonitor().checkConfiguration();,             final Filter filter = config.getFilter();,             if (filter != null) {,                 final Filter.Result r = filter.filter(logger, level, marker, msg, t);,                 if (r != Filter.Result.NEUTRAL) {,                     return r == Filter.Result.ACCEPT;,                 },             }, ,             return intLevel >= level.intLevel();,         },     }, ,     /**,      * Returns a String representation of this instance in the form {@code "name:level[ in context_name]"}.,      * @return A String describing this Logger instance.,      */,     @Override,     public String toString() {,         final String nameLevel = Strings.EMPTY + getName() + ':' + getLevel();,         if (context == null) {,             return nameLevel;,         },         final String contextName = context.getName();,         return contextName == null ? nameLevel : nameLevel + " in " + contextName;,     }, }],,
BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_INTERFACE,org/apache/logging/log4j/core/LoggerContext.java,,36-254,[import org.apache.logging.log4j.core.config.ConfigurationFactory;, import org.apache.logging.log4j.core.config.ConfigurationListener;, import org.apache.logging.log4j.core.config.ConfigurationSource;, import org.apache.logging.log4j.core.config.DefaultConfiguration;, import org.apache.logging.log4j.core.config.NullConfiguration;, import org.apache.logging.log4j.core.config.Reconfigurable;, import org.apache.logging.log4j.core.jmx.Server;, import org.apache.logging.log4j.core.util.Assert;, import org.apache.logging.log4j.core.util.NetUtils;, import org.apache.logging.log4j.message.MessageFactory;, import org.apache.logging.log4j.spi.AbstractLogger;, import org.apache.logging.log4j.util.PropertiesUtil;, , /**,  * The LoggerContext is the anchor for the logging system. It maintains a list,  * of all the loggers requested by applications and a reference to the,  * Configuration. The Configuration will contain the configured loggers,,  * appenders, filters, etc and will be atomically updated whenever a reconfigure,  * occurs.,  */, public class LoggerContext extends AbstractLifeCycle implements org.apache.logging.log4j.spi.LoggerContext, ConfigurationListener {, ,     private static final boolean SHUTDOWN_HOOK_ENABLED =,         PropertiesUtil.getProperties().getBooleanProperty("log4j.shutdownHookEnabled", true);, ,     public static final String PROPERTY_CONFIG = "config";,     private static final Marker SHUTDOWN_HOOK = MarkerManager.getMarker("SHUTDOWN HOOK");,     private static final Configuration NULL_CONFIGURATION = new NullConfiguration();, ,     private final ConcurrentMap<String, Logger> loggers = new ConcurrentHashMap<String, Logger>();,     private final CopyOnWriteArrayList<PropertyChangeListener> propertyChangeListeners = new CopyOnWriteArrayList<PropertyChangeListener>();, ,     /**,      * The Configuration is volatile to guarantee that initialization of the,      * Configuration has completed before the reference is updated.,      */,     private volatile Configuration config = new DefaultConfiguration();,     private Object externalContext;,     private final String name;,     private URI configLocation;, ,     /**,      * Once a shutdown hook thread executes, we can't remove it from the runtime (throws an exception). Therefore,,      * it's really pointless to keep a strongly accessible reference to said thread. Thus, please use a,      * SoftReference here to prevent possible cyclic memory references.,      */,     private Reference<Thread> shutdownThread;, ,     private final Lock configLock = new ReentrantLock();, ,     /**,      * Constructor taking only a name.,      * @param name The context name.,      */,     public LoggerContext(final String name) {,         this(name, null, (URI) null);,     }, ,     /**,      * Constructor taking a name and a reference to an external context.,      * @param name The context name.,      * @param externalContext The external context.,      */,     public LoggerContext(final String name, final Object externalContext) {,         this(name, externalContext, (URI) null);,     }, ,     /**,      * Constructor taking a name, external context and a configuration URI.,      * @param name The context name.,      * @param externalContext The external context.,      * @param configLocn The location of the configuration as a URI.,      */,     public LoggerContext(final String name, final Object externalContext, final URI configLocn) {,         this.name = name;,         this.externalContext = externalContext;,         this.configLocation = configLocn;,     }, ,     /**,      * Constructor taking a name external context and a configuration location,      * String. The location must be resolvable to a File.,      *,      * @param name The configuration location.,      * @param externalContext The external context.,      * @param configLocn The configuration location.,      */,     public LoggerContext(final String name, final Object externalContext, final String configLocn) {,         this.name = name;,         this.externalContext = externalContext;,         if (configLocn != null) {,             URI uri;,             try {,                 uri = new File(configLocn).toURI();,             } catch (final Exception ex) {,                 uri = null;,             },             configLocation = uri;,         } else {,             configLocation = null;,         },     }, ,     @Override,     public void start() {,         LOGGER.debug("Starting LoggerContext[name={}, {}]...", getName(), this);,         if (configLock.tryLock()) {,             try {,                 if (this.isInitialized() || this.isStopped()) {,                     this.setStarting();,                     reconfigure();,                     setUpShutdownHook();,                     this.setStarted();,                 },             } finally {,                 configLock.unlock();,             },         },         LOGGER.debug("LoggerContext[name={}, {}] started OK.", getName(), this);,     }, ,     /**,      * Start with a specific configuration.,      * @param config The new Configuration.,      */,     public void start(final Configuration config) {,         LOGGER.debug("Starting LoggerContext[name={}, {}] with configuration {}...", getName(), this, config);,         if (configLock.tryLock()) {,             try {,                 if (this.isInitialized() || this.isStopped()) {,                     setUpShutdownHook();,                     this.setStarted();,                 },             } finally {,                 configLock.unlock();,             },         },         setConfiguration(config);,         LOGGER.debug("LoggerContext[name={}, {}] started OK with configuration {}.", getName(), this, config);,     }, ,     private void setUpShutdownHook() {,         if (config.isShutdownHookEnabled() && SHUTDOWN_HOOK_ENABLED) {,             LOGGER.debug(SHUTDOWN_HOOK, "Shutdown hook enabled. Registering a new one.");,             shutdownThread = new SoftReference<Thread>(,                     new Thread(new ShutdownThread(this), "log4j-shutdown"),             );,             addShutdownHook();,         },     }, ,     private void addShutdownHook() {,         final Thread hook = getShutdownThread();,         if (hook != null) {,             try {,                 Runtime.getRuntime().addShutdownHook(hook);,             } catch (final IllegalStateException ise) {,                 LOGGER.warn(SHUTDOWN_HOOK, "Unable to register shutdown hook due to JVM state");,             } catch (final SecurityException se) {,                 LOGGER.warn(SHUTDOWN_HOOK, "Unable to register shutdown hook due to security restrictions");,             },         },     }, ,     private Thread getShutdownThread() {,         return shutdownThread == null ? null : shutdownThread.get();,     }, ,     @Override,     public void stop() {,         LOGGER.debug("Stopping LoggerContext[name={}, {}]...", getName(), this);,         configLock.lock();,         try {,             if (this.isStopped()) {,                 return;,             },             this.setStopping();,             tearDownShutdownHook();,             final Configuration prev = config;,             config = NULL_CONFIGURATION;,             updateLoggers();,             prev.stop();,             externalContext = null;,             LogManager.getFactory().removeContext(this);,             this.setStopped();,         } finally {,             configLock.unlock();, ,             // in finally: unregister MBeans even if an exception occurred while stopping,             Server.unregisterLoggerContext(getName()); // LOG4J2-406, LOG4J2-500,         },         LOGGER.debug("Stopped LoggerContext[name={}, {}]...", getName(), this);,     }, ,     private void tearDownShutdownHook() {,         if (shutdownThread != null) {,             LOGGER.debug(SHUTDOWN_HOOK, "Enqueue shutdown hook for garbage collection.");,             shutdownThread.enqueue();,         },     }, ,     /**,      * Gets the name.,      *,      * @return the name.,      */,     public String getName() {,         return name;,     }, ,     /**,      * Set the external context.,      * @param context The external context.,      */,     public void setExternalContext(final Object context) {,         this.externalContext = context;,     }, ,     /**],,
MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,org/apache/logging/log4j/core/LoggerContext.java,getConfiguration,171-171,[            }],,setConfiguration,197-209,[        },     }, ,     private Thread getShutdownThread() {,         return shutdownThread == null ? null : shutdownThread.get();,     }, ,     @Override,     public void stop() {,         LOGGER.debug("Stopping LoggerContext[name={}, {}]...", getName(), this);,         configLock.lock();,         try {,             if (this.isStopped()) {],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/LoggerDateTest.java,,38-38,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/LoggerDateTest.java,testFileName,48-48,[        final String name = fileApp.getFileName();],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/LoggerTest.java,,51-51,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/LoggerTest.java,testReconfiguration,202-202,[        file.setLastModified(newTime);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/LoggerUpdateTest.java,,41-41,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/logging/log4j/core/LoggerUpdateTest.java,resetLevel,52-52,[        List<LogEvent> events = app.getEvents();],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/LookupTest.java,,35-35,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/ShutdownDisabledTest.java,,34-34,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
PERFORMANCE,DM_GC,org/apache/logging/log4j/core/SimplePerfTest.java,debugDisabled,74-74,[        System.gc();],,
PERFORMANCE,DM_GC,org/apache/logging/log4j/core/SimplePerfTest.java,debugDisabledByLevel,87-87,[        System.gc();],,
PERFORMANCE,DM_GC,org/apache/logging/log4j/core/SimplePerfTest.java,debugLogger,100-100,[        System.gc();],,
PERFORMANCE,DM_GC,org/apache/logging/log4j/core/SimplePerfTest.java,setupClass,60-60,[        System.gc();],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/StrictXmlConfigTest.java,,43-43,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/ThreadedTest.java,,68-68,[    }).around(context);],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/logging/log4j/core/ThreadedTest.java,deleteDir,115-115,[            for (final File file : files) {],,deleteDir,114-114,[            final File[] files = dir.listFiles();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/logging/log4j/core/ThreadedTest.java,deleteDir,116-116,[                file.delete();],,deleteDir,118-118,[            dir.delete();],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,org/apache/logging/log4j/core/ThreadedTest.java,,99-108,[        public StateSettingRunnable(final State state) {,             this.state = state;,         },         @Override,         public void run() {,             for (int i=0; i < LOOP_CNT*4; ++i) {,                 Thread.yield();,                 state.setState();,             },         }],,
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,org/apache/logging/log4j/core/XmlEvents.java,,36-36,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,org/apache/logging/log4j/core/XmlEvents.java,,36-36,[    public static InitialLoggerContext context = new InitialLoggerContext(CONFIG);],,
BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,org/apache/logging/log4j/core/appender/AsyncAppender.java,append,144-144,[            if (isAppenderThread.get() == Boolean.TRUE && queue.remainingCapacity() == 0) {],,
